rainfall,temperature,fertilizer,crop,yield
128.91,29.07,37.45,41,2.63
176.74,29.1,61.61,87,2.74
191.33,29.87,58.45,64,3.21
175.42,17.67,66.85,47,3.23
138.63,25.44,63.78,43,2.71
115.23,20.93,62.0,34,2.89
197.36,20.39,21.54,40,3.06
144.17,26.45,83.67,87,3.15
126.86,25.23,42.16,71,2.02
88.77,31.27,11.99,1,3.54
161.7,24.75,87.06,73,3.14
127.25,33.41,87.17,49,3.12
50.0,26.5,51.13,79,2.34
153.96,25.37,73.91,36,3.6
130.94,30.23,46.53,48,3.02
172.04,31.06,58.53,74,2.78
130.25,27.0,46.5,43,2.45
102.77,24.57,52.93,49,2.64
130.55,23.91,49.74,37,2.98
142.97,29.92,53.7,30,3.21
194.01,22.66,42.26,79,3.48
133.72,23.04,65.24,48,3.11
141.45,30.64,43.73,66,3.24
139.72,31.39,44.38,43,2.65
147.06,28.55,82.37,4,2.85
141.85,22.5,59.42,2,3.1
138.19,30.06,67.45,41,3.22
175.92,22.37,60.49,18,3.36
81.09,35.16,39.26,78,1.98
167.1,29.33,71.16,63,3.36
138.35,18.01,69.7,97,2.94
107.89,24.79,54.46,27,2.69
136.73,21.28,52.57,60,2.8
138.95,18.3,38.31,94,2.98
150.9,28.08,65.91,68,3.42
131.59,23.98,25.16,65,2.4
205.15,25.46,51.05,62,3.32
131.9,26.4,55.73,6,2.69
141.03,25.36,40.17,39,2.64
115.28,31.53,51.34,70,2.0
158.26,26.38,85.64,58,3.89
142.89,27.03,47.67,89,2.97
189.04,21.05,43.28,4,2.94
132.06,28.7,27.46,69,2.56
178.74,31.3,36.56,76,2.92
128.95,26.26,38.58,41,2.67
148.55,25.84,61.6,35,2.96
172.46,25.81,46.84,66,3.2
158.83,34.55,69.26,55,3.07
139.77,39.29,38.1,1,3.52
124.83,18.82,54.47,50,2.81
214.96,36.28,47.38,15,3.12
186.58,22.26,54.27,83,3.28
164.59,24.74,49.83,15,3.47
142.98,24.4,54.88,34,2.81
96.16,34.06,38.81,89,2.48
138.95,25.95,59.17,53,3.07
163.27,21.53,35.61,8,3.4
103.83,23.33,55.64,79,2.88
157.83,23.86,59.52,17,2.68
170.75,18.37,46.4,66,2.66
200.44,31.05,60.87,79,3.88
160.07,24.82,63.58,44,3.22
182.18,19.84,70.48,65,3.35
229.08,18.74,32.96,6,3.02
73.93,29.29,49.91,63,2.21
207.56,27.57,64.98,44,3.85
189.19,32.19,48.5,72,3.05
211.31,28.84,66.66,7,3.92
178.39,24.76,45.06,61,3.44
125.0,30.32,55.46,59,2.34
169.48,24.64,52.44,0,3.21
129.03,30.62,56.22,28,3.17
165.4,22.89,45.21,0,3.09
175.45,17.92,60.83,26,3.16
220.83,32.79,51.66,79,3.49
159.76,27.04,44.22,78,3.26
170.61,23.15,61.45,24,3.49
153.47,40.0,28.99,36,2.19
183.04,19.49,66.36,94,3.4
151.26,29.19,70.97,7,3.4
195.71,21.7,33.59,38,3.34
227.35,29.26,41.12,11,3.81
155.61,32.74,37.51,20,3.04
156.2,29.18,40.94,44,2.73
82.44,31.12,67.68,98,2.64
153.19,26.18,57.87,45,3.14
153.13,33.64,50.29,41,2.94
144.64,31.34,70.12,51,2.83
203.49,27.01,63.22,21,4.73
145.41,21.06,41.71,67,2.44
105.51,27.37,40.39,12,2.03
170.74,27.49,56.42,25,3.13
205.16,30.33,63.42,10,3.53
136.73,28.4,49.72,76,2.55
118.73,31.21,69.61,65,2.86
111.24,33.21,50.67,86,2.83
101.95,18.39,61.9,33,2.85
134.17,25.11,66.37,5,2.75
180.21,26.5,57.88,64,3.24
100.49,31.6,61.29,10,2.24
185.22,24.93,61.08,20,3.51
154.04,24.24,55.14,3,4.49
218.44,27.53,58.78,52,3.66
156.82,30.79,52.56,81,2.94
214.05,24.87,36.11,20,3.05
161.61,32.91,59.23,17,3.15
196.4,31.21,54.72,37,3.63
175.82,33.81,58.26,68,3.54
144.37,29.95,39.87,0,3.13
89.28,20.19,32.29,33,2.45
203.23,28.49,53.97,28,3.49
58.58,35.36,75.13,89,2.19
194.92,30.31,54.93,6,3.32
178.8,28.8,50.63,43,3.23
141.47,20.79,42.97,55,2.56
180.72,31.25,90.02,93,3.52
101.26,24.02,50.99,95,2.81
179.02,25.94,77.96,65,3.91
174.02,25.62,43.89,82,2.85
103.43,30.49,49.67,81,2.98
199.04,24.49,75.53,74,3.35
157.87,26.46,37.84,31,2.78
112.04,26.1,37.2,37,2.76
101.42,23.47,38.12,81,2.5
132.4,29.45,51.89,52,2.62
188.13,34.93,68.53,41,3.46
158.25,31.02,52.85,99,3.0
120.79,25.98,40.91,80,2.79
188.18,26.06,27.42,12,2.41
211.59,31.81,62.55,9,3.22
89.32,30.86,49.05,44,2.17
187.76,19.4,37.58,73,2.84
115.34,18.47,48.67,59,2.75
170.64,35.24,51.52,4,3.35
181.31,23.82,27.96,75,3.1
184.34,30.31,49.15,89,3.21
122.48,28.18,45.42,24,2.93
174.25,18.55,52.27,97,3.25
96.41,24.85,84.84,49,2.98
151.51,24.35,44.51,60,2.98
158.85,29.18,73.3,70,2.76
123.49,26.27,77.9,47,3.03
97.55,24.85,71.36,15,2.72
139.02,26.57,49.12,60,2.84
128.86,32.13,56.61,2,3.14
125.8,28.26,72.54,75,2.82
108.74,27.04,52.99,31,2.78
118.96,24.28,61.45,49,2.85
168.53,30.01,40.64,51,2.85
152.66,24.62,18.62,62,2.98
203.78,18.64,38.3,45,3.08
172.62,25.44,50.48,54,2.84
135.93,18.33,66.97,53,3.04
176.84,24.2,64.54,23,3.56
208.39,28.18,69.38,88,3.49
217.61,27.57,50.28,90,3.39
181.89,26.43,37.88,50,3.37
134.29,22.8,75.08,75,3.08
159.08,27.81,28.24,41,2.62
209.27,33.55,44.38,73,3.47
110.16,27.96,69.34,96,3.06
132.53,25.31,46.19,49,2.72
57.83,25.65,43.94,34,1.92
151.92,26.37,44.84,61,2.51
150.4,27.92,32.94,15,2.82
153.96,21.38,56.65,10,3.5
131.11,24.59,61.63,71,2.21
185.88,18.01,40.37,59,2.82
65.03,38.6,33.0,13,0.8
99.56,25.61,71.36,60,2.5
113.86,25.44,51.63,88,2.56
148.27,30.12,69.12,8,2.99
175.08,20.97,69.44,82,3.36
186.36,32.26,31.96,57,3.02
158.22,30.51,42.41,21,4.5
118.74,18.52,68.56,84,2.89
163.16,24.49,45.62,54,2.97
185.85,26.99,49.01,46,2.97
226.57,29.99,67.43,16,3.7
201.44,27.37,78.81,86,3.88
218.75,24.25,46.53,12,2.81
158.96,29.48,54.57,79,3.44
149.63,19.35,53.72,77,2.96
178.72,33.57,48.87,96,3.22
155.57,26.08,62.85,80,3.19
146.93,24.27,33.6,39,2.83
183.0,25.44,40.92,66,2.88
214.97,27.88,60.39,75,3.79
157.42,30.59,53.44,78,3.32
213.35,34.71,68.39,50,3.76
174.04,25.84,63.69,85,3.37
141.32,26.26,71.22,12,3.04
184.43,19.26,69.09,78,3.75
185.45,28.75,81.49,71,2.73
199.51,30.47,38.02,21,4.43
160.21,35.93,55.03,63,2.69
161.81,37.95,49.43,85,2.92
139.95,28.69,56.86,72,2.41
218.28,25.79,73.36,84,4.45
187.77,29.9,42.26,65,3.13
149.58,21.41,33.96,46,2.69
82.71,28.63,70.27,65,2.64
100.55,21.86,45.9,73,2.62
130.29,21.8,40.55,20,2.55
114.39,30.64,65.92,47,2.16
146.93,28.22,55.76,89,3.2
104.74,27.93,78.85,41,3.1
115.59,21.68,42.91,62,2.32
210.17,30.78,34.49,36,3.34
147.61,30.33,33.23,18,2.8
145.75,29.04,36.94,39,3.04
130.14,29.33,18.46,91,2.68
157.45,27.02,23.2,81,3.04
177.06,26.65,54.53,41,3.06
137.99,28.14,57.45,61,2.67
220.78,23.03,40.21,14,2.88
143.39,23.96,65.62,71,2.25
157.26,23.64,69.79,5,3.84
143.08,23.88,78.51,82,3.22
131.14,33.5,61.25,66,2.81
106.39,28.19,47.15,42,2.73
200.08,37.36,76.38,8,3.27
196.61,23.57,68.15,1,5.25
177.61,26.85,62.96,19,3.54
133.47,22.58,58.45,45,2.97
160.27,34.54,49.95,69,3.18
143.8,20.96,66.78,19,3.28
213.07,32.11,55.71,43,3.36
222.21,29.59,36.49,27,3.37
184.05,34.18,76.56,98,3.35
133.04,36.36,33.03,28,2.69
172.47,26.82,79.26,99,3.38
123.59,29.88,71.29,73,3.01
127.47,20.15,36.18,39,2.56
97.88,33.85,64.18,76,1.99
115.49,26.76,63.62,11,2.54
205.96,29.6,66.42,22,3.7
131.18,25.44,49.27,41,2.83
105.06,24.96,59.62,59,3.2
185.38,26.32,52.64,21,4.91
73.29,32.53,43.24,72,1.69
89.87,23.47,14.73,41,2.5
82.42,32.32,80.11,66,2.79
170.9,25.89,78.96,53,3.22
218.96,25.01,49.32,8,3.71
214.91,25.43,66.81,78,3.48
143.16,20.1,38.46,98,2.83
159.19,25.39,21.88,88,3.19
144.85,20.38,44.53,78,2.95
91.85,24.22,48.21,61,2.24
105.14,34.88,64.05,2,2.77
150.25,33.5,44.35,48,2.79
162.38,26.18,61.18,1,5.16
151.08,21.31,33.6,73,2.8
145.58,24.34,57.8,87,3.02
163.39,40.0,44.5,48,2.49
160.6,23.13,49.2,22,2.86
173.28,30.05,76.31,83,3.47
204.65,33.24,56.76,73,3.36
235.22,18.47,67.26,53,3.91
120.81,21.89,35.02,45,2.2
68.74,34.83,35.17,3,3.48
143.94,26.38,47.72,71,2.45
130.48,19.53,61.36,62,3.01
124.8,27.71,56.82,49,2.97
146.52,29.51,52.07,3,4.26
150.96,31.87,56.6,66,2.88
157.2,30.93,57.85,31,3.15
138.67,23.21,62.44,30,2.49
140.58,25.26,50.35,8,2.74
123.83,31.17,74.49,67,2.98
155.19,26.57,58.49,26,3.04
149.04,27.11,59.56,48,2.71
113.49,25.59,63.87,58,3.0
152.69,20.4,49.8,78,2.73
90.64,24.1,74.96,68,2.26
160.78,25.48,51.82,77,3.0
71.8,17.1,31.48,88,2.05
150.35,20.57,33.38,15,2.9
184.31,21.52,30.96,20,2.6
140.05,22.86,58.13,47,2.61
61.02,19.64,56.52,50,2.24
139.06,28.75,40.73,35,2.82
140.86,33.72,77.9,50,2.92
127.96,29.54,53.1,14,1.8
123.83,34.51,60.34,98,2.61
134.1,30.57,63.31,36,2.93
108.63,27.81,50.75,9,2.21
109.86,25.68,59.75,68,3.05
166.16,15.69,48.98,82,2.99
200.6,27.2,30.27,71,2.54
137.49,21.88,31.94,68,2.04
132.0,24.99,67.53,65,3.01
146.39,20.82,71.7,95,3.09
164.97,23.88,93.19,49,3.69
92.32,33.47,59.86,2,2.69
136.33,33.87,53.99,68,2.59
122.05,28.18,52.06,2,2.83
117.68,32.19,50.13,94,2.98
138.22,26.56,58.42,47,3.23
123.88,21.02,22.33,29,2.87
100.14,19.61,53.99,18,2.13
159.82,27.53,51.77,27,2.88
180.2,20.84,61.19,29,3.33
205.79,30.72,50.72,50,3.66
130.25,23.67,45.36,67,2.72
111.16,24.45,56.88,27,2.36
114.02,16.4,32.39,6,2.69
197.01,28.97,39.64,29,3.36
228.74,31.09,61.52,79,4.29
127.51,28.09,57.61,64,2.93
147.58,20.54,35.83,28,3.36
172.29,30.82,48.82,68,2.95
135.58,18.75,68.33,18,3.05
121.61,14.13,45.92,62,2.77
137.55,17.46,32.82,78,2.34
136.27,34.73,64.97,44,3.08
88.82,23.73,43.25,72,1.8
50.0,30.89,82.8,70,2.26
162.99,35.52,40.86,51,2.57
155.93,27.19,59.31,99,2.99
189.32,26.27,55.26,59,2.94
130.52,23.01,65.05,7,3.37
219.3,28.91,53.88,56,3.65
164.22,26.81,35.78,38,2.78
143.72,27.14,56.85,29,2.9
195.04,26.78,42.36,22,3.43
88.41,26.86,62.15,38,2.57
184.72,29.99,71.52,60,3.46
110.22,36.54,65.48,29,2.58
131.12,27.17,43.53,95,3.07
170.83,33.12,69.3,7,3.0
131.82,33.69,40.41,57,2.84
157.53,29.98,36.91,44,2.97
133.73,26.51,47.89,13,2.25
138.25,32.71,74.6,45,2.67
218.83,35.44,79.35,78,3.01
94.86,23.36,63.53,73,2.85
117.94,22.89,55.04,28,2.65
160.88,23.81,60.74,6,3.01
161.35,22.15,75.2,80,3.38
128.08,23.84,52.73,38,3.03
129.03,31.73,37.94,44,3.03
82.02,28.16,57.04,12,1.77
118.46,28.02,54.3,96,3.41
124.3,29.47,49.7,69,3.06
155.85,27.24,63.7,94,2.85
170.09,33.18,85.3,66,3.4
207.96,24.52,46.62,86,3.72
194.76,28.08,41.39,85,3.16
148.85,22.6,50.52,30,3.43
153.69,28.57,85.2,98,2.88
167.21,22.68,70.3,58,3.74
150.12,25.76,57.99,31,3.03
138.8,22.78,48.7,20,2.76
129.5,17.27,46.84,74,2.76
90.96,23.75,52.07,85,2.44
79.68,27.49,62.31,17,2.76
160.71,28.85,54.47,27,2.7
108.57,28.06,50.66,70,2.01
141.02,24.5,23.13,48,2.72
177.9,25.07,51.07,21,4.77
82.24,31.76,64.56,71,2.34
89.02,27.87,60.13,29,2.38
186.88,28.85,59.99,55,3.1
149.0,24.61,30.73,20,2.68
179.3,35.69,72.97,94,3.17
130.44,25.43,45.84,82,2.83
136.7,29.59,51.48,48,2.59
150.66,33.96,53.59,96,2.79
171.99,29.52,88.43,17,3.64
92.76,29.17,29.31,96,2.69
195.63,24.05,69.26,38,3.76
127.78,29.74,52.0,94,3.4
104.16,18.3,41.24,65,2.46
185.24,34.15,52.78,39,3.25
172.74,24.44,44.29,51,2.7
141.49,23.68,41.07,41,2.94
190.82,34.15,56.22,31,3.25
245.16,28.83,80.5,84,4.05
197.94,22.6,61.23,88,3.6
164.06,36.29,31.55,65,2.97
159.64,26.89,58.63,28,3.25
164.01,32.48,54.59,79,3.09
171.28,22.27,69.93,19,2.85
50.0,27.78,44.98,38,2.19
145.32,25.16,65.14,88,3.14
138.72,25.47,49.46,59,2.39
117.24,24.11,34.94,19,2.45
176.39,27.27,53.57,94,3.08
198.79,25.81,69.73,39,3.56
163.78,22.15,39.29,91,2.86
153.58,22.66,61.87,95,3.1
102.47,32.92,36.18,94,2.1
189.31,28.35,39.52,0,3.57
110.3,20.09,70.21,59,2.7
95.27,28.38,58.53,0,2.53
175.49,33.39,53.01,17,2.6
246.41,27.38,47.45,12,3.03
161.19,30.49,38.47,56,3.2
93.78,25.76,46.22,74,2.28
156.87,34.74,73.12,30,3.34
168.07,30.86,72.26,54,3.11
147.27,30.09,52.46,40,2.62
158.47,24.19,88.3,88,3.85
209.55,21.99,76.43,99,3.44
195.95,26.23,77.83,45,3.4
164.99,30.47,61.15,76,3.36
111.95,23.94,77.78,68,3.28
105.33,29.4,52.91,93,2.86
182.63,21.79,50.57,93,3.72
50.0,27.59,54.07,15,2.17
231.15,27.62,53.37,51,3.73
129.52,28.2,33.21,55,2.99
78.21,19.53,58.95,42,2.51
75.85,22.33,67.67,96,2.56
244.62,29.74,63.35,39,3.61
151.51,30.21,41.25,64,2.96
200.61,31.62,49.66,83,3.18
207.37,31.27,25.26,30,3.6
169.35,28.39,76.84,78,3.44
149.81,21.96,75.34,78,3.13
83.81,34.14,41.35,18,2.04
165.0,22.62,58.08,2,3.9
163.16,19.37,50.9,68,2.67
97.08,34.86,30.82,97,1.71
180.13,32.79,52.09,77,3.14
130.15,19.82,10.22,71,1.86
111.55,25.2,51.27,74,2.27
176.11,28.2,42.99,49,3.07
202.38,29.6,26.63,59,3.25
138.8,30.29,71.89,48,2.69
98.59,33.41,47.42,11,1.77
173.37,29.43,26.57,3,4.6
92.91,35.52,68.71,68,2.96
135.71,29.2,51.18,49,2.68
153.73,29.33,40.58,69,2.87
142.94,22.45,64.22,49,2.86
158.28,30.68,74.02,32,3.39
137.04,29.77,56.22,14,2.19
168.81,31.72,60.47,99,2.7
108.28,30.94,60.89,70,1.87
169.79,18.42,81.39,13,2.67
86.95,27.32,42.16,81,2.46
96.94,30.12,19.42,49,2.13
199.82,29.71,51.42,99,3.08
182.67,26.67,50.74,77,2.79
197.84,29.4,85.34,6,3.8
126.07,35.4,61.86,69,2.54
195.13,23.1,50.46,52,3.47
128.17,23.44,77.62,42,3.1
184.53,25.48,42.09,4,2.89
125.48,26.34,60.8,89,2.54
166.6,25.83,30.95,43,2.72
182.02,31.1,73.45,8,3.57
172.79,16.67,64.12,58,3.37
63.89,24.23,44.98,65,2.16
156.72,34.74,61.55,38,3.31
178.64,23.79,47.81,26,2.77
159.61,26.57,70.14,78,2.99
193.38,27.44,66.05,2,3.4
185.4,24.94,51.28,33,3.63
172.81,27.5,54.78,87,3.44
158.34,19.53,65.98,70,2.24
151.14,23.98,23.9,67,2.16
194.92,26.33,54.61,90,3.39
142.2,30.27,54.2,12,2.12
168.87,33.29,37.21,93,2.81
135.26,34.34,29.89,95,2.22
153.41,25.03,51.73,15,2.61
105.37,26.94,65.12,75,2.45
170.63,23.31,59.92,85,3.93
135.7,13.61,51.32,94,3.3
169.22,33.51,24.92,79,3.17
139.78,22.79,67.71,99,2.62
155.11,24.51,36.57,28,2.44
125.11,27.02,38.86,38,2.59
148.77,24.98,90.07,2,3.15
178.54,27.97,91.56,99,3.79
157.68,32.92,30.58,89,2.76
182.61,27.38,44.87,32,3.27
151.1,23.71,55.85,55,3.18
193.19,21.24,50.03,31,3.64
244.64,23.44,71.39,62,3.98
173.24,26.61,47.29,84,2.82
147.1,30.7,53.25,69,3.23
72.83,25.45,37.3,75,2.09
154.76,23.84,67.63,77,2.99
110.72,32.59,42.06,55,2.44
115.55,29.3,72.72,25,2.76
159.02,28.22,72.9,1,4.86
85.53,24.69,32.16,59,2.47
204.01,26.48,42.11,29,3.33
180.79,32.13,56.94,39,3.55
170.22,26.38,57.92,91,3.17
128.36,10.0,51.81,90,2.68
146.36,21.78,54.1,8,3.47
192.05,26.17,43.19,9,3.37
174.63,22.97,63.86,63,3.14
165.21,35.39,28.95,60,2.86
102.72,23.92,47.97,62,2.38
172.05,29.39,65.17,17,3.63
168.51,20.95,74.15,14,2.71
232.22,30.38,54.6,22,3.63
170.57,30.94,68.82,54,2.8
111.88,26.3,63.98,92,2.64
182.19,25.63,38.69,15,3.07
249.44,22.24,49.7,29,3.64
171.49,20.17,51.09,94,3.18
181.73,22.95,50.77,63,2.9
123.75,33.78,43.91,91,2.61
201.49,23.38,63.47,50,2.63
142.64,30.56,69.23,84,2.98
161.88,30.85,55.78,2,2.69
98.19,25.57,78.59,41,3.33
146.9,27.23,69.87,6,3.26
169.06,29.14,49.9,19,2.73
163.53,25.96,55.34,84,3.09
166.46,25.38,81.8,60,3.48
215.58,23.69,62.8,20,3.67
166.75,31.76,38.1,38,2.99
118.96,29.22,61.41,58,3.18
226.12,21.2,47.32,2,3.61
137.3,34.07,58.03,14,2.23
94.42,21.7,86.8,39,3.24
50.0,28.01,76.6,7,2.39
175.94,40.0,31.09,22,2.46
129.0,33.83,57.85,64,2.67
149.25,30.94,95.47,49,3.26
179.8,26.19,75.21,47,3.25
99.97,20.25,47.55,81,2.47
101.13,25.73,57.01,42,3.12
102.91,28.45,77.13,16,2.72
93.58,29.96,42.0,21,4.15
150.08,27.87,55.91,35,3.09
104.79,33.09,44.88,72,1.82
224.89,34.03,52.79,96,3.68
113.96,18.66,45.49,3,4.71
143.14,30.05,37.52,67,3.2
109.64,32.83,50.75,42,2.97
148.28,30.41,71.63,98,2.77
104.82,40.0,53.44,93,2.05
126.2,32.83,41.02,50,2.32
143.26,23.27,59.74,46,2.89
177.68,27.63,84.54,71,2.69
193.3,23.81,59.14,93,3.42
157.09,24.25,29.83,87,3.13
131.15,23.37,37.72,52,2.56
89.47,24.26,25.16,17,2.48
146.41,29.24,64.15,70,2.55
160.18,25.24,78.74,24,3.47
131.3,17.23,46.71,49,2.75
162.1,20.69,37.52,69,2.76
119.44,38.32,54.25,51,2.52
99.1,32.41,39.02,30,2.9
245.51,33.6,49.52,86,3.12
179.92,25.1,73.11,98,3.41
113.82,30.28,14.26,62,2.06
138.79,26.75,59.01,85,2.95
114.09,26.42,78.2,19,2.68
122.51,30.13,66.79,42,3.29
140.72,34.7,53.31,21,3.98
245.0,33.43,59.18,14,3.12
94.86,33.24,60.86,17,3.23
182.54,26.25,44.05,69,3.12
165.56,33.01,53.89,23,2.63
148.14,20.38,53.46,67,3.2
179.57,19.29,62.02,85,3.11
166.64,32.27,71.81,87,2.91
166.37,22.77,48.26,54,3.46
227.92,20.42,38.58,42,3.66
142.85,25.08,56.53,2,3.14
166.63,26.41,55.25,51,3.16
132.68,28.62,55.08,43,3.02
164.9,24.04,61.36,56,3.54
204.06,25.22,55.05,74,3.64
138.7,31.85,41.98,55,2.67
168.83,27.97,75.29,83,3.22
161.73,28.45,54.08,70,2.84
94.12,26.02,45.42,66,2.53
100.9,27.26,57.01,41,2.19
101.42,25.88,74.82,27,2.99
137.83,29.36,57.83,5,2.67
118.63,24.98,80.73,85,2.75
77.82,16.74,64.06,22,2.38
200.64,34.6,62.06,8,3.53
124.05,40.0,28.2,32,2.29
146.69,23.96,20.77,94,2.86
166.91,33.73,34.59,37,2.93
82.53,28.65,62.68,96,2.31
81.16,23.0,45.73,53,2.46
179.69,33.01,40.54,25,2.92
191.91,19.92,56.83,30,3.52
97.73,16.79,52.39,62,2.26
157.38,27.93,32.94,17,3.42
139.33,23.47,56.66,45,2.51
165.58,30.74,77.88,69,3.26
138.59,25.17,58.31,67,2.66
118.67,19.39,70.65,21,4.55
165.04,23.6,57.05,21,4.34
137.74,30.95,37.4,69,2.74
137.02,26.41,54.93,55,2.57
201.62,23.81,40.81,74,3.44
63.27,28.76,66.26,58,2.16
112.69,31.92,50.27,60,2.69
119.6,22.66,38.02,16,2.95
206.93,23.64,47.01,74,3.27
232.33,27.83,63.4,73,3.32
209.46,26.58,50.9,32,3.47
184.37,18.33,39.0,37,2.89
109.48,35.77,62.65,43,2.08
185.32,26.16,63.35,78,3.26
168.4,32.16,49.61,25,3.02
160.37,24.13,72.06,51,3.47
136.32,30.68,30.62,14,2.05
138.0,29.36,61.37,14,2.41
110.42,28.61,73.97,40,2.82
102.8,26.59,60.92,57,2.59
152.52,29.37,47.39,42,2.67
156.4,16.98,73.72,0,3.54
207.34,25.17,60.54,39,3.83
140.79,27.17,56.81,61,2.88
153.58,24.5,57.82,70,2.14
124.67,24.88,33.45,58,2.33
73.39,29.13,57.65,44,2.14
206.49,26.88,57.66,20,3.4
50.0,28.02,51.79,7,2.47
160.56,17.64,67.43,37,3.68
190.89,27.53,40.92,46,3.57
92.89,31.28,64.84,19,2.74
197.97,27.3,49.7,88,3.35
132.25,27.79,36.41,71,1.82
98.0,30.42,22.38,42,2.57
191.02,20.18,47.65,96,3.39
154.12,16.46,62.09,91,3.27
190.79,17.96,61.58,37,2.98
168.0,21.03,51.08,2,3.53
145.41,24.41,62.18,50,2.97
138.42,23.08,54.17,94,2.88
97.5,28.06,21.97,9,2.39
128.36,23.72,39.39,65,2.31
179.28,27.76,60.87,74,3.18
173.08,27.57,66.13,38,3.23
160.57,27.38,57.47,95,3.0
220.4,30.92,44.84,82,3.58
156.03,19.77,63.22,31,3.56
130.43,31.09,55.39,97,2.67
162.92,33.87,42.79,6,2.92
151.04,23.45,46.85,33,3.21
131.52,29.02,47.92,17,3.04
109.93,31.83,45.55,56,2.77
127.63,23.37,60.03,35,2.23
133.66,39.6,59.28,31,2.56
123.53,19.41,51.54,8,3.01
181.09,30.24,37.04,7,3.32
165.25,40.0,59.77,3,3.75
117.02,27.04,50.22,10,2.56
75.45,22.15,45.02,57,2.07
158.44,19.02,51.16,76,2.72
78.71,29.58,61.89,50,2.69
155.03,23.51,84.92,6,3.47
143.76,21.53,52.85,49,3.06
209.94,25.91,63.6,50,3.65
161.8,23.49,65.78,40,3.27
146.94,28.26,50.93,40,2.9
73.44,26.38,61.99,40,2.32
130.77,28.84,63.62,63,3.03
88.57,33.21,40.52,1,3.5
201.06,37.46,39.88,5,2.84
195.98,19.09,76.44,4,3.53
216.57,23.29,44.75,27,3.44
166.04,30.3,47.29,44,2.46
196.39,25.99,43.0,37,2.97
176.07,25.49,67.98,37,3.51
143.87,31.27,51.51,11,2.7
144.55,18.66,60.55,80,3.23
118.98,29.26,65.4,89,3.17
180.11,31.96,52.34,15,3.68
104.81,30.12,66.67,8,2.67
175.69,34.04,84.91,49,3.13
103.02,25.97,27.01,28,2.33
149.33,22.61,25.1,0,2.47
182.56,28.83,62.99,65,3.38
193.48,26.92,61.87,29,3.42
137.46,25.6,41.14,95,2.53
84.0,28.04,61.28,20,2.28
50.0,22.89,73.56,89,2.73
191.07,23.31,57.9,62,3.06
98.32,20.16,100.0,57,2.86
139.37,29.31,31.22,65,2.23
96.63,12.73,29.11,78,1.83
147.88,24.35,66.23,81,3.07
266.91,25.0,49.48,25,3.78
166.69,28.49,56.77,81,3.25
127.44,24.32,35.0,75,2.26
153.56,31.54,49.63,15,2.89
124.12,34.58,61.06,48,2.51
106.19,24.82,31.02,90,2.86
109.43,32.04,46.15,23,2.38
207.08,24.73,46.91,68,3.55
222.31,30.84,51.16,83,3.22
191.56,28.93,52.24,74,3.28
160.83,22.96,55.18,81,3.22
64.52,22.31,59.97,44,2.59
180.38,29.02,65.43,44,2.6
108.08,25.7,70.05,18,2.78
168.57,30.42,81.23,18,3.21
190.13,27.91,67.73,5,3.02
169.36,29.34,50.53,56,2.98
155.07,27.17,73.27,91,2.9
178.52,28.22,63.74,76,3.31
158.95,13.88,54.58,70,2.61
127.42,19.52,52.85,65,2.69
127.97,27.03,51.83,47,2.62
139.56,32.45,87.18,29,3.23
81.67,28.91,60.89,79,3.04
145.01,26.44,71.54,66,3.29
138.29,34.32,52.51,45,2.56
169.24,23.11,70.85,97,3.41
118.04,27.12,60.55,38,2.65
223.28,26.7,62.58,28,3.38
104.84,23.0,47.31,92,2.34
91.25,26.89,58.1,32,2.86
120.43,34.74,28.9,53,2.78
109.0,24.69,54.95,54,2.78
171.49,21.87,50.9,67,3.13
117.64,25.01,81.11,29,2.98
170.06,22.03,52.57,61,3.35
142.86,27.48,38.02,37,2.8
190.59,30.92,59.32,97,3.59
163.13,30.19,55.84,33,2.91
145.71,31.07,42.55,55,2.12
150.74,22.19,47.62,57,2.83
109.17,28.61,69.64,80,2.95
95.26,22.51,60.89,12,1.29
194.5,26.32,37.38,44,3.39
139.94,30.43,69.1,65,2.85
120.93,29.29,45.4,92,3.07
117.31,31.48,80.98,63,3.01
108.75,32.8,56.55,32,2.93
122.27,13.16,82.72,9,3.08
156.08,38.95,33.16,37,2.96
205.68,15.24,73.79,77,3.44
164.66,32.55,83.12,80,3.09
153.36,32.66,48.29,1,4.54
256.47,26.14,60.9,79,4.24
91.08,29.23,72.07,96,2.75
76.67,27.03,59.57,43,3.15
154.93,26.68,64.96,77,3.35
150.62,20.28,73.58,71,2.55
173.41,27.88,27.29,7,3.44
188.55,28.8,53.65,61,3.51
112.9,28.69,46.99,67,2.61
169.5,31.91,36.44,32,2.73
255.27,25.14,49.1,62,3.66
176.14,33.06,91.74,54,3.45
179.12,33.05,82.71,99,3.95
127.5,25.01,43.37,71,2.15
142.88,30.63,66.25,6,3.27
158.38,23.72,87.0,15,3.39
100.71,21.98,57.52,25,2.23
170.65,22.87,65.64,72,2.61
148.9,20.91,73.56,64,3.21
225.0,24.98,79.57,78,4.04
95.22,24.8,63.65,76,2.68
140.67,29.31,51.55,92,2.61
180.36,24.65,65.12,82,3.55
173.72,30.61,81.5,74,3.28
128.64,36.12,39.01,91,1.9
150.76,31.15,66.18,90,3.2
126.51,21.78,34.11,82,2.3
80.48,38.01,49.11,89,1.94
176.06,27.82,52.29,27,3.04
188.23,23.54,43.38,45,2.74
205.5,18.9,18.16,71,2.32
